transaction_id,date,description,amount,account,category,pending
49453185-3617-4f59-8be4-dc01977213f4,2025-09-22,STARBUCKS YORKVILLE,-14.38,Simplii Visa,dining,False
fb915cb5-59d4-4e3a-b87b-4781b7d8d68b,2025-09-22,WINNERS YONGE,-39.2,Amex Cobalt,shopping,False
ae012be5-b21b-463b-8bd2-111f16db54fc,2025-09-22,INDIGO BOOKS,-41.52,Amex Cobalt,shopping,False
601ac890-fa5b-4ef1-af15-6868eb56ae3e,2025-09-26,SDM PHARMACY #0821,-20.07,Simplii Visa,health,False
dff1a506-8ab4-4b74-8c83-ce3fe99c4660,2025-09-28,STARBUCKS YORKVILLE,-46.93,Simplii Visa,dining,False
d2192f98-53f2-403f-9461-4d133a9d15ab,2025-09-30,CIBC PAYROLL DEPOSIT,929.3,CIBC Checking,income,False
28bef81b-90da-4a69-8803-b7eed0e13123,2025-10-01,INTERAC E-TFR RENT,-1086.98,CIBC Checking,rent,False
d1e01644-432d-4662-a86a-c2bd6fd7fd75,2025-10-01,GOODLIFE FITNESS,-59.51,Amex Cobalt,subscriptions,False
15df0ec3-30c0-461b-9a85-c6e8ca35b046,2025-10-01,TIM HORTONS #4421,-18.39,Amex Cobalt,dining,False
7ca00f57-e0fd-40a7-a147-cbbfb6869314,2025-10-02,PIZZA PIZZA #2211,-23.65,Amex Cobalt,dining,False
d77d76b0-3475-439c-a023-784444e9a504,2025-10-03,LOBLAWS STORE 4821,-113.31,Simplii Visa,groceries,False
5e810b40-2556-4e86-9b85-c83f86f45862,2025-10-05,SPOTIFY CA,-8.28,Amex Cobalt,subscriptions,False
062f61db-ebea-40a9-ad05-7fdd315cd38c,2025-10-05,GO TRANSIT FARE,-24.02,CIBC Checking,transit,False
fb8f13b9-39fe-4290-a74e-526764461d76,2025-10-06,PIZZA PIZZA #2211,-28.67,Simplii Visa,dining,True
0d0cc0e6-2916-471f-a914-0199d1169c7d,2025-10-08,LOBLAWS STORE 4821,-99.73,CIBC Checking,groceries,False
0311d9f8-d97a-469e-986b-c845f787aaaf,2025-10-11,BELL CANADA INTERNET,-87.56,CIBC Checking,utilities,False
ca35f411-2d0e-4cac-b171-9fab37a4756b,2025-10-12,NETFLIX.COM,-18.18,Amex Cobalt,subscriptions,False
c17ddd4a-36a1-4bef-bb07-e8a1ae4f3206,2025-10-13,SUBWAY #8834,-14.82,Amex Cobalt,dining,False
2a848d5c-1646-46ef-88b7-065157ccfc8b,2025-10-15,CIBC PAYROLL DEPOSIT,2658.32,CIBC Checking,income,False
298459a1-be6b-495b-94b8-ba464294cda9,2025-10-15,BURRITO BOYZ,-45.2,Amex Cobalt,dining,False
71611ac6-ae9e-4b91-b650-595995cebca7,2025-10-16,FRESHII KING ST,-49.81,Amex Cobalt,dining,False
91787729-64bf-4ab4-8ac6-1241259a7849,2025-10-17,FARM BOY QUEEN ST,-90.76,Simplii Visa,groceries,False
21b0e630-a41a-43d3-a77b-883def51ae83,2025-10-20,AMAZON PRIME CA,-9.52,Amex Cobalt,subscriptions,False
b95a5854-710b-4a55-ad69-61951b7fe149,2025-10-20,GO TRANSIT FARE,-3.55,CIBC Checking,transit,False
c0a89ab6-e683-42a0-8e57-992c63229907,2025-10-21,TIM HORTONS #4421,-14.44,Amex Cobalt,dining,True
a3f9daa4-785f-4ead-aa46-1bbfc88c9f2a,2025-10-22,METRO #1204,-44.62,Simplii Visa,groceries,False
cf13edd6-5243-47b9-aab7-b19a446ac67e,2025-10-22,LYFT TORONTO,-9.3,CIBC Checking,transit,False
8269ad2c-4a0f-451f-adad-e300a4f5764d,2025-10-23,BURRITO BOYZ,-46.43,Simplii Visa,dining,False
a854fab8-9606-4927-81d2-333b726652cc,2025-10-24,PHYSIOPLUS CLINIC,-19.82,Simplii Visa,health,False
af828f64-cb2e-40f4-be40-4daa28d84c9b,2025-10-25,BURRITO BOYZ,-56.23,Amex Cobalt,dining,False
b6e6de23-c56e-4eba-bd2a-cb8becc0f24c,2025-10-26,FARM BOY QUEEN ST,-111.32,CIBC Checking,groceries,False
481bdecb-2297-4dde-b465-01d9f1f4df6f,2025-10-27,APPLE APP STORE,-35.36,Amex Cobalt,entertainment,False
37ea3860-a676-4c1a-ae07-cdb6d07c0d64,2025-10-29,TICKETMASTER CA,-14.24,Amex Cobalt,entertainment,True
643f38d3-cfa4-426c-95c9-0c74a8626d9c,2025-10-30,BEST BUY #0921,-104.49,Amex Cobalt,shopping,False
0938670b-4aff-4bb7-ba00-6b5f96c6d67b,2025-10-31,CIBC PAYROLL DEPOSIT,929.3,CIBC Checking,income,False
d94f7564-5e6a-4a8e-bb52-4071cf7710d9,2025-10-31,GO TRANSIT FARE,-23.35,CIBC Checking,transit,False
f96fe387-f047-4349-aeb4-c2f8cddf8cbd,2025-11-01,INTERAC E-TFR RENT,-1086.98,CIBC Checking,rent,False
f2238eed-6168-47c7-8235-f3bd59a1f9ff,2025-11-01,GOODLIFE FITNESS,-59.51,Amex Cobalt,subscriptions,False
db89fdf8-fb86-4950-9f06-0ba65288173b,2025-11-02,UNIQLO TORONTO,-23.99,Amex Cobalt,shopping,False
5448993a-01f3-4c93-b70e-323b77b8e674,2025-11-03,BURRITO BOYZ,-51.13,Simplii Visa,dining,False
e3a74c55-ff7a-4136-8c2b-d0bb965cf7c7,2025-11-03,POKE BOX DOWNTOWN,-46.79,Simplii Visa,dining,False
e9bf4caf-95fb-4833-8d83-39cdb7fff036,2025-11-05,SPOTIFY CA,-8.28,Amex Cobalt,subscriptions,False
879a69f4-48af-4890-bce8-e6d7f874f454,2025-11-05,OSMOW'S SHAWARMA,-8.93,Amex Cobalt,dining,False
44e320f6-d684-48a0-aa24-70f4c05fb443,2025-11-05,CHIPOTLE TORONTO,-50.46,Amex Cobalt,dining,False
71f30152-e5c9-4bd8-a91e-73ece5f4363e,2025-11-08,NO FRILLS 0392,-86.09,Simplii Visa,groceries,False
b6986788-1f45-46fc-bad2-ea7cc3dbdef5,2025-11-09,WINNERS YONGE,-126.33,Amex Cobalt,shopping,False
da700362-3c64-40f0-812c-a1cc260f83fa,2025-11-10,BURRITO BOYZ,-29.45,Simplii Visa,dining,False
76dc0c71-bdd2-4d9e-8b61-5d4b07562467,2025-11-11,PIZZA PIZZA #2211,-48.81,Amex Cobalt,dining,False
5fca7e1b-ceae-4c9d-a0a7-7a4cc9a10059,2025-11-11,PIZZA PIZZA #2211,-49.43,Simplii Visa,dining,False
796e3925-153b-4ee6-a713-4fa5066577cf,2025-11-11,H&M QUEEN WEST,-95.25,Amex Cobalt,shopping,False
95734a5c-e321-4d3d-a11a-44a6db2597e6,2025-11-11,IKEA NORTH YORK,-34.73,Amex Cobalt,shopping,False
41334a0d-df0b-4264-ba70-85e45ce06415,2025-11-12,ROGERS COMM,-110.29,CIBC Checking,utilities,False
70fb430a-3411-4f48-bb87-a74e1c36a74d,2025-11-12,NETFLIX.COM,-18.18,Amex Cobalt,subscriptions,False
b28cafee-75f0-40c1-9304-fed697c0c3b1,2025-11-12,TICKETMASTER CA,-21.39,Amex Cobalt,entertainment,False
ebac8dc7-3964-4f4b-bf97-5075b5dc29b6,2025-11-13,OSMOW'S SHAWARMA,-13.68,Amex Cobalt,dining,False
a172922d-4830-4e76-b9f3-87d5e28eb970,2025-11-13,HARVEYS YONGE,-53.11,Simplii Visa,dining,False
cc6e52db-90c0-48e3-91a6-47039e934aab,2025-11-14,TIM HORTONS #4421,-20.1,Amex Cobalt,dining,False
cd01d082-b1e9-4215-ae9c-c60ada1655a8,2025-11-14,CHIPOTLE TORONTO,-41.9,Amex Cobalt,dining,False
27bf164f-9878-4e6b-8ead-c398b1118e53,2025-11-15,CIBC PAYROLL DEPOSIT,2658.32,CIBC Checking,income,False
48a1fa22-bced-4272-ae38-df60dfbac169,2025-11-15,METRO #1204,-126.52,Simplii Visa,groceries,False
d08f0585-9d21-4d61-88dd-548814344e66,2025-11-16,TIM HORTONS #4421,-39.36,Simplii Visa,dining,False
67be9535-cf93-459d-940a-5c6a1fad3074,2025-11-16,SUBWAY #8834,-30.15,Simplii Visa,dining,False
ef19c365-9ac1-479d-a9d7-5b3d179de63a,2025-11-16,TTC PRESTO RELOAD,-6.17,CIBC Checking,transit,False
3ec27e31-bdad-40cc-b576-41c7c1350014,2025-11-18,PIZZA PIZZA #2211,-27.46,Amex Cobalt,dining,False
c48d943e-1d47-4b22-a52c-cbbaa75c4c90,2025-11-20,AMAZON PRIME CA,-9.52,Amex Cobalt,subscriptions,False
08070986-9cd8-4270-899b-1321a6d310dd,2025-11-21,LOBLAWS STORE 4821,-141.96,Simplii Visa,groceries,False
67309243-851b-4a0d-b949-ca833eb941e1,2025-11-21,CINEPLEX ODEON,-16.14,Amex Cobalt,entertainment,False
df189550-6218-4d87-8f92-5da056d83d53,2025-11-24,OSMOW'S SHAWARMA,-31.6,Simplii Visa,dining,False
335e189b-ee75-4faf-b298-a70209d86c42,2025-11-24,CINEPLEX ODEON,-16.62,Amex Cobalt,entertainment,False
974c25d2-ac81-428b-8022-04a0199ab148,2025-11-25,FRESHCO DANFORTH,-101.53,Simplii Visa,groceries,False
38b53925-8f27-4860-bca6-67d346c89061,2025-11-25,SHOPPERS DRUG MART,-18.08,Simplii Visa,health,False
5a29d3b8-309e-4726-9ab7-9bfd3df1ec29,2025-11-25,SHOPPERS DRUG MART,-11.48,Simplii Visa,health,False
93870c84-d56e-4927-a892-9ec603101f86,2025-11-27,BURRITO BOYZ,-35.6,Simplii Visa,dining,False
070e83d4-979a-4a10-88ef-5c8aef240437,2025-11-27,TTC PRESTO RELOAD,-9.83,CIBC Checking,transit,False
f4030953-5cba-48f4-9e39-b5dc77e52051,2025-11-28,FRESHII KING ST,-53.12,Simplii Visa,dining,False
3379275f-3bec-4e94-80a5-a617788ffdcb,2025-11-29,FRESHII KING ST,-39.51,Amex Cobalt,dining,False
56bc7ed4-913c-4440-88f1-5720bcf4ad71,2025-11-30,CIBC PAYROLL DEPOSIT,929.3,CIBC Checking,income,False
424bcc14-5fa2-47cf-ba55-5b387fe0e095,2025-11-30,OSMOW'S SHAWARMA,-20.89,Amex Cobalt,dining,False
a60d7502-53c8-4f2a-b4f0-5c4c6aa9e61d,2025-11-30,BURRITO BOYZ,-20.31,Amex Cobalt,dining,False
a959b3d6-787e-4264-8810-34d933c02040,2025-12-01,INTERAC E-TFR RENT,-1086.98,CIBC Checking,rent,True
6fa97e35-8675-45c3-9c5e-d1a4d16944f6,2025-12-01,GOODLIFE FITNESS,-59.51,Amex Cobalt,subscriptions,False
e965456c-2204-4041-aa35-ac40daf1aaf7,2025-12-04,FRESHII KING ST,-53.5,Amex Cobalt,dining,False
3ae91c7c-dc52-4c28-abcb-75fe10c0ecb5,2025-12-04,MCDONALD'S BLOOR,-20.31,Amex Cobalt,dining,False
9a9cc590-96a9-4031-9da1-0d9381711411,2025-12-04,GO TRANSIT FARE,-5.24,CIBC Checking,transit,False
80ea0ea1-6113-419d-ad47-98a62258c5dc,2025-12-05,SPOTIFY CA,-8.28,Amex Cobalt,subscriptions,False
0a98fe60-7db4-4252-be95-430f0cfcb05c,2025-12-07,METRO #1204,-50.96,CIBC Checking,groceries,False
9fc5fc34-a541-41e7-8a38-2bdf75179297,2025-12-08,LOBLAWS STORE 4821,-36.41,Simplii Visa,groceries,False
94dbba78-3dd5-464f-b96a-0f53b15a0f0f,2025-12-12,NETFLIX.COM,-18.18,Amex Cobalt,subscriptions,False
c5ec1bef-7d58-4b82-b1b8-21a1bf3be509,2025-12-12,PIZZA PIZZA #2211,-37.7,Simplii Visa,dining,True
e172683e-336d-46e8-a8c7-b79cafbafa6e,2025-12-13,SUBWAY #8834,-10.26,Amex Cobalt,dining,False
16e7438e-9500-4e43-ad27-c3d97dbbef50,2025-12-15,CIBC PAYROLL DEPOSIT,2658.32,CIBC Checking,income,True
4354cf2d-2711-43e3-b9b5-a1af377acc62,2025-12-15,FARM BOY QUEEN ST,-111.69,Simplii Visa,groceries,False
a90a61ca-2937-4b0e-af63-872abc903ee5,2025-12-17,IKEA NORTH YORK,-65.44,Capital One Mastercard,shopping,False
4c13049c-2c19-47af-a563-132cbfaf2c59,2025-12-19,POKE BOX DOWNTOWN,-17.44,Amex Cobalt,dining,False
59b4d481-1a28-4f2a-afba-fc155a9d74a9,2025-12-20,AMAZON PRIME CA,-9.52,Amex Cobalt,subscriptions,False
94376b35-ec95-4cee-8201-1cc3a2fab9a8,2025-12-20,FRESHCO DANFORTH,-68.16,CIBC Checking,groceries,False
9880104b-e7f2-4992-8882-08e37eace92a,2025-12-22,METRO #1204,-100.94,CIBC Checking,groceries,False
7a02a110-d6bf-462f-a2f3-bf95b2c7e1b3,2025-12-22,HARVEYS YONGE,-29.65,Amex Cobalt,dining,False
ee95a889-94ad-4a52-908f-1c30c1bd1a3c,2025-12-25,NO FRILLS 0392,-77.24,CIBC Checking,groceries,False
bb560103-37ce-4950-b57b-a90a76b67d6a,2025-12-25,LOBLAWS STORE 4821,-90.54,Simplii Visa,groceries,False
45ebc527-623b-4a4d-95f6-be3ff20956b7,2025-12-26,FRESHII KING ST,-20.97,Amex Cobalt,dining,False
d593d7f5-b42c-478a-9946-8f7d0dd44711,2025-12-28,WINNERS YONGE,-85.71,Amex Cobalt,shopping,False
ee6746c4-56fd-4ba9-93c1-f38731d860d6,2025-12-30,MCDONALD'S BLOOR,-52.26,Simplii Visa,dining,False
12bc2f6f-95c3-4c61-9cc0-f1ff1a3f17f8,2025-12-31,CIBC PAYROLL DEPOSIT,929.3,CIBC Checking,income,False
bc0ffc6e-8760-4be3-be94-51b627c32d9b,2025-12-31,LYFT TORONTO,-21.34,CIBC Checking,transit,False
9590e2fa-8d8e-41b1-8947-677df1c66601,2026-01-01,INTERAC E-TFR RENT,-1086.98,CIBC Checking,rent,False
ebdd68b2-46bb-4cc4-9307-2d19928ffd36,2026-01-01,GOODLIFE FITNESS,-59.51,Amex Cobalt,subscriptions,False
afcbc3e2-81a1-4596-87ba-85a2fcba5bbb,2026-01-03,SUBWAY #8834,-28.02,Simplii Visa,dining,True
b2aba3a1-a7dd-4b3d-93eb-d22911848ba5,2026-01-05,SPOTIFY CA,-8.28,Amex Cobalt,subscriptions,False
6fabf08e-e462-485f-885b-3ab56769f166,2026-01-09,SOBEYS EXPRESS,-123.54,CIBC Checking,groceries,False
2d9450e4-b570-4ce1-a3a3-091d217d6db4,2026-01-09,FRESHII KING ST,-52.59,Simplii Visa,dining,False
cd7e1614-a3d7-4405-bf49-3d70606f9246,2026-01-09,SDM PHARMACY #0821,-30.78,Simplii Visa,health,False
92af0f0b-c561-47e9-9e44-3c1eb54ec3f0,2026-01-09,REXALL PHARMACY,-76.42,Simplii Visa,health,False
eb6183bb-05c3-460d-8fb8-630b33b1ea50,2026-01-10,H&M QUEEN WEST,-71.28,Amex Cobalt,shopping,False
8901ea9b-8260-485f-afa2-180413fe5219,2026-01-11,LOBLAWS STORE 4821,-126.24,CIBC Checking,groceries,False
e8eeb061-6686-4f67-be8a-239f974837ee,2026-01-11,METRO #1204,-123.48,Simplii Visa,groceries,False
e39f45bf-9590-40dc-b8a8-116696a26c0d,2026-01-12,NETFLIX.COM,-18.18,Amex Cobalt,subscriptions,False
1feb9fa6-477c-4c1b-a504-dddd89473340,2026-01-12,GO TRANSIT FARE,-11.35,CIBC Checking,transit,False
442297ea-095e-46f6-96ca-792ea679bf2f,2026-01-14,LOBLAWS STORE 4821,-131.23,Simplii Visa,groceries,False
c91a8b64-779f-45cb-9d83-26c57ab3303a,2026-01-14,LYFT TORONTO,-10.2,CIBC Checking,transit,False
6f165a6c-2c52-4bc3-b1e9-b048eb179886,2026-01-15,CIBC PAYROLL DEPOSIT,2658.32,CIBC Checking,income,False
34228cc0-2dea-4d3f-8e10-f39315462622,2026-01-15,SOBEYS EXPRESS,-147.55,Simplii Visa,groceries,False
bf51808c-95e4-4dc9-8fe5-a02eba5d9a3c,2026-01-15,TIM HORTONS #4421,-15.27,Amex Cobalt,dining,False
d645d084-4b78-4197-95a6-a5b9bb3c8323,2026-01-16,SUBWAY #8834,-35.88,Simplii Visa,dining,False
3fa406ca-fe09-4edb-b4ca-834bb9b50d2f,2026-01-16,PIZZA PIZZA #2211,-41.26,Amex Cobalt,dining,False
1bbe4a34-1f87-4f6a-aa6c-b2e8e7562194,2026-01-16,LYFT TORONTO,-11.06,CIBC Checking,transit,False
ed856bd1-3c9b-43e1-b18b-4c6261acd1f7,2026-01-18,TIM HORTONS #4421,-32.07,Amex Cobalt,dining,False
f10e6478-59da-4210-81bc-5edeb6da4e7b,2026-01-19,ENBRIDGE GAS,-170.98,CIBC Checking,utilities,False
6414e84b-72c7-4a1e-b7b9-26cb22dfd934,2026-01-20,AMAZON PRIME CA,-9.52,Amex Cobalt,subscriptions,False
971f503c-5a8b-4a2f-9675-73d6217b7715,2026-01-20,FRESHCO DANFORTH,-138.32,Simplii Visa,groceries,False
1109e356-c5e3-431e-8b22-9fbd7d276b03,2026-01-22,LYFT TORONTO,-11.09,CIBC Checking,transit,True
859f224a-b492-4b14-8158-c6421822ac63,2026-01-23,CHIPOTLE TORONTO,-21.86,Simplii Visa,dining,False
59a72fa7-00de-4527-b3b0-5c0a642475a7,2026-01-23,H&M QUEEN WEST,-46.4,Amex Cobalt,shopping,False
0feac9b9-0bd1-440f-bd9a-86c8c0147100,2026-01-25,SOBEYS EXPRESS,-107.1,Simplii Visa,groceries,False
0c31395f-7112-405e-9bf3-89744fbc69a7,2026-01-26,MCDONALD'S BLOOR,-34.74,Simplii Visa,dining,False
7b92260a-8ef5-4f30-bee5-c172637dd8d5,2026-01-28,HARVEYS YONGE,-15.0,Amex Cobalt,dining,False
7b1fbf49-d6ce-417c-8902-6475b99b9c34,2026-01-31,CIBC PAYROLL DEPOSIT,929.3,CIBC Checking,income,False
0a15e2ae-1f1a-49e8-aa83-3e390f65036a,2026-02-01,INTERAC E-TFR RENT,-1086.98,CIBC Checking,rent,False
bd940df7-9011-4a82-a555-342feff7778b,2026-02-01,GOODLIFE FITNESS,-59.51,Amex Cobalt,subscriptions,False
86676fc2-3b2c-4e16-85e2-964324fc0494,2026-02-03,SUBWAY #8834,-12.39,Amex Cobalt,dining,False
7af54f9c-3369-48ad-af14-4e1d32e5fc14,2026-02-04,FARM BOY QUEEN ST,-69.4,CIBC Checking,groceries,False
ff0f1225-4b81-4e75-b80c-c8c1970e75d8,2026-02-04,LOBLAWS STORE 4821,-108.31,Simplii Visa,groceries,False
9e8bf7c5-ee7c-4ce7-b70a-d4a8c04d7772,2026-02-05,SPOTIFY CA,-8.28,Amex Cobalt,subscriptions,False
aea07f9f-aae8-40fc-9b32-5143c3a44d7f,2026-02-05,OSMOW'S SHAWARMA,-45.74,Simplii Visa,dining,False
c4abf2cf-e2cf-45c5-a976-352a3cccdeab,2026-02-06,UBER TRIP 8X9K,-15.98,CIBC Checking,transit,False
0b250e0b-e08d-4e17-b838-ea7a96dec604,2026-02-06,TTC PRESTO RELOAD,-5.09,CIBC Checking,transit,False
57bb08e8-4cf0-4f73-9eb0-8ca7bbc554c5,2026-02-06,TTC PRESTO RELOAD,-16.56,CIBC Checking,transit,False
def3022e-5662-410d-8c0e-105a3ec89c79,2026-02-07,LOBLAWS STORE 4821,-94.25,Simplii Visa,groceries,False
9b08d83f-35bc-48a3-8c75-5c2cf927f0e7,2026-02-08,NO FRILLS 0392,-126.53,CIBC Checking,groceries,False
44281563-f2a6-43c0-b493-e6b92ae90cfd,2026-02-09,FARM BOY QUEEN ST,-131.83,Simplii Visa,groceries,False
47c6621b-35e1-491a-a3cf-8442d3a1c472,2026-02-09,METRO #1204,-105.95,CIBC Checking,groceries,False
86ce8c22-c923-4fa7-a0a5-5385dcf88e86,2026-02-09,CHIPOTLE TORONTO,-14.87,Amex Cobalt,dining,False
1d84c5a5-2485-42cd-ba9a-d98860b02541,2026-02-10,METRO #1204,-93.93,CIBC Checking,groceries,False
c4027148-84f1-495c-9876-7c957300f034,2026-02-10,FRESHII KING ST,-38.87,Amex Cobalt,dining,False
d2ad10c8-6cb8-4ae0-b521-4a9024a8de9b,2026-02-11,ROGERS COMM,-169.96,CIBC Checking,utilities,False
e2fc2be7-01a6-494d-87e0-40bd5a54e3f8,2026-02-11,OSMOW'S SHAWARMA,-52.76,Amex Cobalt,dining,False
978ec9f5-ecb2-40bc-bf32-b484835a9d40,2026-02-12,NETFLIX.COM,-18.18,Amex Cobalt,subscriptions,False
724ba38f-9e7f-427e-9eb6-ae45f4c2e78c,2026-02-14,GO TRANSIT FARE,-6.77,CIBC Checking,transit,False
c02450d4-d32c-424e-b89a-a8bbeb3b04f7,2026-02-15,CIBC PAYROLL DEPOSIT,2658.32,CIBC Checking,income,True
71a3db63-9360-4399-91ea-47a40219839d,2026-02-15,CHIPOTLE TORONTO,-57.86,Simplii Visa,dining,False
9213b895-54f1-4273-a8f5-b197517aa7de,2026-02-16,CHIPOTLE TORONTO,-44.13,Simplii Visa,dining,False
6f537744-a8a1-477d-a1da-88625d44eae2,2026-02-16,STARBUCKS YORKVILLE,-12.94,Amex Cobalt,dining,False
1bb71d4b-d31b-49f4-a430-9efa07110609,2026-02-18,NO FRILLS 0392,-64.58,CIBC Checking,groceries,False
b6232508-dc0d-46ab-93ff-913c8afbd1a0,2026-02-18,BURRITO BOYZ,-56.67,Amex Cobalt,dining,False
84ee7e11-4324-4eb7-8117-75592225c1c0,2026-02-20,AMAZON PRIME CA,-9.52,Amex Cobalt,subscriptions,False
29b295d2-709f-4ab8-b021-9315fd7dfab2,2026-02-20,BEST BUY #0921,-122.34,Capital One Mastercard,shopping,False
d4e9a307-99ff-4674-afa2-bcb611dbc20d,2026-02-21,CHIPOTLE TORONTO,-46.21,Amex Cobalt,dining,False
98791f92-b417-4f45-9465-be8898bdc54e,2026-02-21,H&M QUEEN WEST,-142.71,Amex Cobalt,shopping,False
68cf5288-b8e3-4a54-af3e-1f0b1e05b6d6,2026-02-22,TTC PRESTO RELOAD,-8.57,CIBC Checking,transit,True
b4f5b64c-c5a2-415b-97aa-ca891fd32f41,2026-02-23,PHYSIOPLUS CLINIC,-50.07,Simplii Visa,health,False
d065a4ec-0dd2-4a92-90b1-31d57ef032cf,2026-02-25,PIZZA PIZZA #2211,-15.15,Simplii Visa,dining,True
b044ab44-739d-4f43-a72f-f1a5d1f3a74d,2026-02-27,STARBUCKS YORKVILLE,-39.95,Simplii Visa,dining,False
6645b504-a8e6-4418-857a-b5efaae0483c,2026-02-28,CIBC PAYROLL DEPOSIT,929.3,CIBC Checking,income,False
b0c5aedb-b844-479a-aa6e-2e5ac1b6fb1a,2026-02-28,TIM HORTONS #4421,-18.53,Simplii Visa,dining,False
724bd5ab-16c6-44d7-a05f-6571e29b7f86,2026-02-28,FRESHII KING ST,-49.65,Simplii Visa,dining,False
cd81935f-05b4-4ef2-925d-4cf88e162d16,2026-03-01,INTERAC E-TFR RENT,-1086.98,CIBC Checking,rent,False
318b9f29-0462-43b6-afcb-a40b94f2bc17,2026-03-01,GOODLIFE FITNESS,-59.51,Amex Cobalt,subscriptions,False
3a30f878-2d38-48dc-8553-668dabf2269c,2026-03-01,POKE BOX DOWNTOWN,-38.59,Amex Cobalt,dining,False
1438fb65-5e1f-4c63-81dc-f0475c358c30,2026-03-02,LOBLAWS STORE 4821,-44.05,Simplii Visa,groceries,False
b1316d8f-83e1-4c55-b144-44738f62169f,2026-03-02,SDM PHARMACY #0821,-64.37,Simplii Visa,health,False
2bbd652e-f751-4f64-a8be-8abb42ca92d7,2026-03-03,FARM BOY QUEEN ST,-125.91,CIBC Checking,groceries,False
bb39102d-3a3f-4103-9d4b-3625170819d2,2026-03-03,SUBWAY #8834,-47.65,Amex Cobalt,dining,False
fe793dd9-16ce-4dfc-9938-de8c2d7dd337,2026-03-03,CHIPOTLE TORONTO,-56.68,Simplii Visa,dining,True
fe5fda82-9a14-4eaf-a5a6-ee7205997960,2026-03-03,SUBWAY #8834,-31.62,Amex Cobalt,dining,False
c33ffc6b-e2bd-47c3-9307-0ee1e4beadc6,2026-03-05,SPOTIFY CA,-8.28,Amex Cobalt,subscriptions,False
9683442f-6925-4736-8cc6-b3389e3b68fc,2026-03-07,MCDONALD'S BLOOR,-52.23,Amex Cobalt,dining,False
fc4a2585-29d1-455f-bc1a-dc355129df94,2026-03-08,CHIPOTLE TORONTO,-31.0,Amex Cobalt,dining,False
101fd5d8-a8dc-43e2-b425-36b33fac9727,2026-03-08,PHYSIOPLUS CLINIC,-20.01,Simplii Visa,health,False
08c6c640-5c6f-4842-b261-01eac36ee33e,2026-03-09,HARVEYS YONGE,-32.93,Amex Cobalt,dining,False
5ec7ddf3-d300-44b6-b4ee-ba6d22e47c32,2026-03-10,POKE BOX DOWNTOWN,-36.76,Simplii Visa,dining,False
7b127f46-a5f7-4767-bf64-319e55fd3701,2026-03-11,BURRITO BOYZ,-45.94,Simplii Visa,dining,False
b57b3314-e00e-4673-965b-61b81cae650c,2026-03-12,ROGERS COMM,-115.92,CIBC Checking,utilities,False
36944781-43b8-42ca-aebb-9b3cdc68b9b8,2026-03-12,NETFLIX.COM,-18.18,Amex Cobalt,subscriptions,False
a752cfc3-0ce5-400b-8be5-7503bfeeabc8,2026-03-12,LYFT TORONTO,-24.98,CIBC Checking,transit,False
046087dc-f2ef-4313-beb7-90e8d4df000a,2026-03-13,SUBWAY #8834,-23.7,Amex Cobalt,dining,False
b4895a32-c04c-4b0d-8dda-52f32590c6e9,2026-03-14,METRO #1204,-101.95,CIBC Checking,groceries,True
649c41fd-cbe3-4884-9a3f-91e6e5103411,2026-03-14,HARVEYS YONGE,-30.77,Simplii Visa,dining,False
6f411abd-b088-4b29-8acd-dc16cfa978c2,2026-03-14,TIM HORTONS #4421,-45.32,Amex Cobalt,dining,False
6aec9e2c-7a94-4a25-8eef-436e7c71734f,2026-03-14,CHIPOTLE TORONTO,-31.84,Simplii Visa,dining,False
1650234b-4031-4aa1-8c3c-a0fd8e780b4b,2026-03-15,CIBC PAYROLL DEPOSIT,2658.32,CIBC Checking,income,False
43ac7d87-9fc1-46d5-8479-df2b224679ef,2026-03-15,STARBUCKS YORKVILLE,-42.21,Simplii Visa,dining,False
ba34e46a-d1e7-479e-823e-30ddf290c2b9,2026-03-15,STARBUCKS YORKVILLE,-42.9,Amex Cobalt,dining,True
40948c92-1520-4e89-8bf7-5f97d13aa0a7,2026-03-15,STARBUCKS YORKVILLE,-48.58,Simplii Visa,dining,False
1b75b023-4a28-4a0f-96d5-5f35f2b7a289,2026-03-15,STARBUCKS YORKVILLE,-50.92,Amex Cobalt,dining,False
3462aff0-46fc-49b6-9970-932692802967,2026-03-15,GO TRANSIT FARE,-5.34,CIBC Checking,transit,False
5c2a6548-21a0-44c3-b70f-a6ec68b82355,2026-03-15,LYFT TORONTO,-17.3,CIBC Checking,transit,False
30430aa9-7c8e-49ba-beab-9a537205015b,2026-03-16,PIZZA PIZZA #2211,-24.35,Simplii Visa,dining,False
6a1ce93b-4821-43a6-9fbf-f4a04eca97f3,2026-03-16,MCDONALD'S BLOOR,-23.36,Simplii Visa,dining,True
6665ff61-89c9-472a-87ac-e876d16417e9,2026-03-17,HARVEYS YONGE,-57.46,Simplii Visa,dining,False
f1784056-7c2a-4591-bc6b-d1df687935fe,2026-03-18,TIM HORTONS #4421,-8.64,Simplii Visa,dining,False
eecdbc2f-3b9f-49f8-ba04-568929f8677c,2026-03-18,GO TRANSIT FARE,-17.65,CIBC Checking,transit,False
11f96a05-e588-4794-b25c-909084941ad6,2026-03-19,TIM HORTONS #4421,-26.94,Amex Cobalt,dining,False
511ff2d1-d3b6-4272-91ed-160069d4db92,2026-03-19,BURRITO BOYZ,-15.68,Simplii Visa,dining,False
